stationno,O_LINENO,O_TERMINALNO,O_TIME,O_LONGITUDE,O_LATITUDE,O_UP,sub_time_stamp,time_stamp
27,1.0,901530.0,2017-10-11 18:00:39,117.225,39.1766,0.0,121.0,1507716039.0
28,1.0,901530.0,2017-10-11 18:02:09,117.229,39.1774,0.0,90.0,1507716129.0
29,1.0,901530.0,2017-10-11 18:03:19,117.23100000000001,39.1749,0.0,70.0,1507716199.0
30,1.0,901530.0,2017-10-11 18:04:19,117.23299999999999,39.173,0.0,95.90476190476191,1507716259.0
31,1.0,901530.0,2017-10-11 18:13:09,117.234,39.1724,0.0,530.0,1507716789.0
2,1.0,901530.0,2017-10-12 08:00:19,117.199,39.1259,0.0,370.0,1507766419.0
3,1.0,901530.0,2017-10-12 08:01:56,117.195,39.1224,0.0,97.0,1507766516.0
4,1.0,901530.0,2017-10-12 08:03:37,117.19200000000001,39.1207,0.0,101.0,1507766617.0
5,1.0,901530.0,2017-10-12 08:05:38,117.18700000000001,39.1229,0.0,121.0,1507766738.0
6,1.0,901530.0,2017-10-12 08:09:28,117.178,39.1251,0.0,230.0,1507766968.0
7,1.0,901530.0,2017-10-12 08:11:38,117.179,39.1288,0.0,130.0,1507767098.0
8,1.0,901530.0,2017-10-12 08:12:38,117.18299999999999,39.1296,0.0,74.0,1507767158.0
9,1.0,901530.0,2017-10-12 08:17:21,117.186,39.1328,0.0,283.0,1507767441.0
10,1.0,901530.0,2017-10-12 08:18:16,117.186,39.1347,0.0,88.34146341463416,1507767496.0
11,1.0,901530.0,2017-10-12 08:21:06,117.181,39.135999999999996,0.0,170.0,1507767666.0
12,1.0,901530.0,2017-10-12 08:23:36,117.18,39.1393,0.0,150.0,1507767816.0
13,1.0,901530.0,2017-10-12 08:25:26,117.18,39.1425,0.0,110.0,1507767926.0
14,1.0,901530.0,2017-10-12 08:26:26,117.18299999999999,39.1431,0.0,80.34285714285714,1507767986.0
15,1.0,901530.0,2017-10-12 08:30:31,117.189,39.1515,0.0,245.0,1507768231.0
16,1.0,901530.0,2017-10-12 08:32:51,117.19200000000001,39.1555,0.0,140.0,1507768371.0
17,1.0,901530.0,2017-10-12 08:34:01,117.195,39.1574,0.0,70.0,1507768441.0
18,1.0,901530.0,2017-10-12 08:35:41,117.197,39.1592,0.0,100.0,1507768541.0
19,1.0,901530.0,2017-10-12 08:37:50,117.2,39.1627,0.0,129.0,1507768670.0
20,1.0,901530.0,2017-10-12 08:42:04,117.211,39.165,0.0,254.0,1507768924.0
21,1.0,901530.0,2017-10-12 08:43:14,117.213,39.165,0.0,70.0,1507768994.0
22,1.0,901530.0,2017-10-12 08:44:04,117.21799999999999,39.1653,0.0,86.86956521739133,1507769044.0
23,1.0,901530.0,2017-10-12 08:45:54,117.22,39.1669,0.0,110.0,1507769154.0
24,1.0,901530.0,2017-10-12 08:47:34,117.215,39.1696,0.0,100.0,1507769254.0
25,1.0,901530.0,2017-10-12 08:49:24,117.21799999999999,39.1729,0.0,110.0,1507769364.0
26,1.0,901530.0,2017-10-12 08:50:24,117.221,39.1743,0.0,74.66666666666663,1507769424.0
27,1.0,901530.0,2017-10-12 08:51:59,117.225,39.1768,0.0,95.0,1507769519.0
28,1.0,901530.0,2017-10-12 08:53:19,117.23,39.1773,0.0,80.0,1507769599.0
29,1.0,901530.0,2017-10-12 08:53:23,117.23100000000001,39.175,0.0,70.11111111111117,1507769603.0952382
30,1.0,901530.0,2017-10-12 08:54:59,117.23299999999999,39.173,0.0,95.9047619047619,1507769699.0
31,1.0,901530.0,2017-10-12 09:01:29,117.234,39.1724,0.0,390.0,1507770089.0
2,1.0,901530.0,2017-10-12 10:15:00,117.199,39.1257,0.0,90.0,1507774500.0
3,1.0,901530.0,2017-10-12 10:16:56,117.195,39.1226,0.0,116.0,1507774616.0
4,1.0,901530.0,2017-10-12 10:19:54,117.19200000000001,39.1207,0.0,178.0,1507774794.0
5,1.0,901530.0,2017-10-12 10:22:24,117.18700000000001,39.1228,0.0,150.0,1507774944.0
6,1.0,901530.0,2017-10-12 10:28:00,117.178,39.125,0.0,336.0,1507775280.0
7,1.0,901530.0,2017-10-12 10:29:35,117.179,39.1287,0.0,95.0,1507775375.0
8,1.0,901530.0,2017-10-12 10:30:27,117.18299999999999,39.1296,0.0,74.0,1507775427.0
9,1.0,901530.0,2017-10-12 10:32:19,117.186,39.1327,0.0,112.0,1507775539.0
10,1.0,901530.0,2017-10-12 10:33:30,117.186,39.1348,0.0,71.0,1507775610.0
11,1.0,901530.0,2017-10-12 10:36:14,117.181,39.1359,0.0,164.0,1507775774.0
12,1.0,901530.0,2017-10-12 10:39:14,117.18,39.1393,0.0,180.0,1507775954.0
13,1.0,901530.0,2017-10-12 10:41:04,117.179,39.1424,0.0,110.0,1507776064.0
14,1.0,901530.0,2017-10-12 10:42:04,117.18299999999999,39.1431,0.0,80.34285714285713,1507776124.0
15,1.0,901530.0,2017-10-12 10:46:34,117.189,39.1514,0.0,270.0,1507776394.0
16,1.0,901530.0,2017-10-12 10:51:14,117.193,39.1557,0.0,280.0,1507776674.0
17,1.0,901530.0,2017-10-12 10:52:15,117.194,39.1572,0.0,61.0,1507776735.0
18,1.0,901530.0,2017-10-12 10:54:07,117.196,39.1591,0.0,112.0,1507776847.0
19,1.0,901530.0,2017-10-12 10:56:58,117.2,39.1629,0.0,171.0,1507777018.0
20,1.0,901530.0,2017-10-12 11:00:19,117.211,39.165,0.0,201.0,1507777219.0
21,1.0,901530.0,2017-10-12 11:01:29,117.214,39.165,0.0,70.0,1507777289.0
22,1.0,901530.0,2017-10-12 11:03:09,117.21799999999999,39.1653,0.0,100.0,1507777389.0
23,1.0,901530.0,2017-10-12 11:04:59,117.22,39.167,0.0,110.0,1507777499.0
24,1.0,901530.0,2017-10-12 11:07:49,117.21600000000001,39.17,0.0,170.0,1507777669.0
25,1.0,901530.0,2017-10-12 11:08:50,117.21799999999999,39.1729,0.0,61.0,1507777730.0
26,1.0,901530.0,2017-10-12 11:10:05,117.221,39.1742,0.0,75.0,1507777805.0
27,1.0,901530.0,2017-10-12 11:11:36,117.225,39.1767,0.0,91.0,1507777896.0
28,1.0,901530.0,2017-10-12 11:12:56,117.23,39.1774,0.0,80.0,1507777976.0
29,1.0,901530.0,2017-10-12 11:13:20,117.23100000000001,39.175,0.0,70.11111111111117,1507778000.0952382
30,1.0,901530.0,2017-10-12 11:14:56,117.23299999999999,39.173,0.0,95.9047619047619,1507778096.0
31,1.0,901530.0,2017-10-12 11:22:16,117.234,39.1723,0.0,440.0,1507778536.0
2,1.0,901530.0,2017-10-12 12:57:12,117.199,39.1259,0.0,90.0,1507784232.0
3,1.0,901530.0,2017-10-12 12:58:50,117.195,39.1224,0.0,98.0,1507784330.0
4,1.0,901530.0,2017-10-12 13:00:31,117.19200000000001,39.1207,0.0,101.0,1507784431.0
5,1.0,901530.0,2017-10-12 13:03:31,117.186,39.12300000000001,0.0,180.0,1507784611.0
6,1.0,901530.0,2017-10-12 13:07:06,117.178,39.1251,0.0,215.0,1507784826.0
7,1.0,901530.0,2017-10-12 13:09:46,117.179,39.1288,0.0,160.0,1507784986.0
8,1.0,901530.0,2017-10-12 13:10:40,117.18299999999999,39.1296,0.0,74.0,1507785040.0
9,1.0,901530.0,2017-10-12 13:14:08,117.186,39.1329,0.0,208.0,1507785248.0
10,1.0,901530.0,2017-10-12 13:14:58,117.186,39.1347,0.0,88.34146341463415,1507785298.0
11,1.0,901530.0,2017-10-12 13:16:51,117.181,39.135999999999996,0.0,113.0,1507785411.0
12,1.0,901530.0,2017-10-12 13:19:11,117.18,39.1395,0.0,140.0,1507785551.0
13,1.0,901530.0,2017-10-12 13:19:50,117.18,39.1422,0.0,87.55319148936172,1507785590.6571429
14,1.0,901530.0,2017-10-12 13:21:11,117.18299999999999,39.1431,0.0,80.34285714285713,1507785671.0
15,1.0,901530.0,2017-10-12 13:24:46,117.189,39.1518,0.0,215.0,1507785886.0
16,1.0,901530.0,2017-10-12 13:28:26,117.193,39.1557,0.0,220.0,1507786106.0
17,1.0,901530.0,2017-10-12 13:29:11,117.195,39.1573,0.0,75.8571428571428,1507786151.0
18,1.0,901530.0,2017-10-12 13:31:01,117.197,39.1593,0.0,110.0,1507786261.0
19,1.0,901530.0,2017-10-12 13:33:49,117.2,39.1628,0.0,168.0,1507786429.0
20,1.0,901530.0,2017-10-12 13:36:54,117.211,39.1651,0.0,185.0,1507786614.0
21,1.0,901530.0,2017-10-12 13:37:44,117.213,39.165,0.0,76.2307692307692,1507786664.0
22,1.0,901530.0,2017-10-12 13:39:04,117.21799999999999,39.1654,0.0,80.0,1507786744.0
23,1.0,901530.0,2017-10-12 13:41:04,117.22,39.167,0.0,120.0,1507786864.0
24,1.0,901530.0,2017-10-12 13:44:04,117.21600000000001,39.17,0.0,180.0,1507787044.0
25,1.0,901530.0,2017-10-12 13:45:11,117.21799999999999,39.1729,0.0,67.0,1507787111.0
26,1.0,901530.0,2017-10-12 13:46:12,117.221,39.1743,0.0,61.0,1507787172.0
27,1.0,901530.0,2017-10-12 13:47:59,117.225,39.1767,0.0,107.0,1507787279.0
28,1.0,901530.0,2017-10-12 13:49:30,117.23,39.1774,0.0,91.0,1507787370.0
29,1.0,901530.0,2017-10-12 13:49:34,117.23100000000001,39.175,0.0,70.11111111111117,1507787374.0952382
30,1.0,901530.0,2017-10-12 13:51:10,117.23299999999999,39.173,0.0,95.90476190476188,1507787470.0
31,1.0,901530.0,2017-10-12 13:53:20,117.23299999999999,39.1726,0.0,130.0,1507787600.0
2,1.0,901530.0,2017-10-12 15:02:16,117.199,39.1257,0.0,90.0,1507791736.0
3,1.0,901530.0,2017-10-12 15:03:49,117.195,39.1224,0.0,93.0,1507791829.0
4,1.0,901530.0,2017-10-12 15:05:21,117.19200000000001,39.1206,0.0,92.0,1507791921.0
5,1.0,901530.0,2017-10-12 15:09:11,117.18700000000001,39.1229,0.0,230.0,1507792151.0
6,1.0,901530.0,2017-10-12 15:13:17,117.178,39.1252,0.0,246.0,1507792397.0
7,1.0,901530.0,2017-10-12 15:15:31,117.18,39.1288,0.0,134.0,1507792531.0
8,1.0,901530.0,2017-10-12 15:16:24,117.18299999999999,39.1296,0.0,74.0,1507792584.0
9,1.0,901530.0,2017-10-12 15:19:19,117.186,39.1329,0.0,175.0,1507792759.0
10,1.0,901530.0,2017-10-12 15:20:00,117.186,39.1347,0.0,88.34146341463415,1507792800.0
11,1.0,901530.0,2017-10-12 15:22:25,117.181,39.1359,0.0,145.0,1507792945.0
12,1.0,901530.0,2017-10-12 15:24:43,117.18,39.1394,0.0,138.0,1507793083.0
13,1.0,901530.0,2017-10-12 15:26:13,117.18,39.1422,0.0,90.0,1507793173.0
14,1.0,901530.0,2017-10-12 15:27:21,117.182,39.1431,0.0,68.0,1507793241.0
15,1.0,901530.0,2017-10-12 15:30:41,117.189,39.1516,0.0,200.0,1507793441.0
16,1.0,901530.0,2017-10-12 15:32:46,117.19200000000001,39.1553,0.0,125.0,1507793566.0
17,1.0,901530.0,2017-10-12 15:34:16,117.194,39.1573,0.0,90.0,1507793656.0
18,1.0,901530.0,2017-10-12 15:36:37,117.197,39.1594,0.0,141.0,1507793797.0
19,1.0,901530.0,2017-10-12 15:39:17,117.2,39.1627,0.0,160.0,1507793957.0
20,1.0,901530.0,2017-10-12 15:42:29,117.211,39.1651,0.0,192.0,1507794149.0
21,1.0,901530.0,2017-10-12 15:43:49,117.213,39.165,0.0,80.0,1507794229.0
22,1.0,901530.0,2017-10-12 15:45:29,117.21799999999999,39.1653,0.0,100.0,1507794329.0
23,1.0,901530.0,2017-10-12 15:47:27,117.22,39.1672,0.0,118.0,1507794447.0
24,1.0,901530.0,2017-10-12 15:50:17,117.215,39.1699,0.0,170.0,1507794617.0
25,1.0,901530.0,2017-10-12 15:51:22,117.21799999999999,39.1728,0.0,65.0,1507794682.0
26,1.0,901530.0,2017-10-12 15:53:02,117.22,39.1741,0.0,100.0,1507794782.0
27,1.0,901530.0,2017-10-12 15:55:02,117.225,39.1767,0.0,120.0,1507794902.0
28,1.0,901530.0,2017-10-12 15:56:22,117.229,39.1776,0.0,80.0,1507794982.0
29,1.0,901530.0,2017-10-12 15:57:42,117.23100000000001,39.1749,0.0,80.0,1507795062.0
30,1.0,901530.0,2017-10-12 15:59:02,117.23299999999999,39.1729,0.0,80.0,1507795142.0
31,1.0,901530.0,2017-10-12 16:16:21,117.234,39.1723,0.0,1039.0,1507796181.0
2,1.0,901530.0,2017-10-12 17:24:51,117.199,39.1258,0.0,110.0,1507800291.0
3,1.0,901530.0,2017-10-12 17:30:31,117.195,39.1224,0.0,340.0,1507800631.0
4,1.0,901530.0,2017-10-12 17:35:41,117.19200000000001,39.1206,0.0,310.0,1507800941.0
5,1.0,901530.0,2017-10-12 17:39:31,117.18700000000001,39.1228,0.0,230.0,1507801171.0
6,1.0,901530.0,2017-10-12 17:44:46,117.178,39.1253,0.0,315.0,1507801486.0
7,1.0,901530.0,2017-10-12 17:47:46,117.179,39.1289,0.0,180.0,1507801666.0
8,1.0,901530.0,2017-10-12 17:49:05,117.18299999999999,39.1294,0.0,79.0,1507801745.0
9,1.0,901530.0,2017-10-12 17:51:25,117.18700000000001,39.1324,0.0,140.0,1507801885.0
10,1.0,901530.0,2017-10-12 17:52:15,117.186,39.1347,0.0,88.34146341463415,1507801935.0
11,1.0,901530.0,2017-10-12 17:57:46,117.181,39.135999999999996,0.0,331.0,1507802266.0
12,1.0,901530.0,2017-10-12 18:00:26,117.18,39.1392,0.0,160.0,1507802426.0
13,1.0,901530.0,2017-10-12 18:01:46,117.18,39.1421,0.0,80.0,1507802506.0
14,1.0,901530.0,2017-10-12 18:03:04,117.182,39.1431,0.0,78.0,1507802584.0
15,1.0,901530.0,2017-10-12 18:06:26,117.189,39.1517,0.0,202.0,1507802786.0
16,1.0,901530.0,2017-10-12 18:09:46,117.19200000000001,39.1553,0.0,200.0,1507802986.0
17,1.0,901530.0,2017-10-12 18:10:56,117.194,39.1573,0.0,70.0,1507803056.0
18,1.0,901530.0,2017-10-12 18:11:52,117.197,39.1592,0.0,92.45161290322581,1507803112.0
19,1.0,901530.0,2017-10-12 18:14:33,117.2,39.1629,0.0,161.0,1507803273.0
20,1.0,901530.0,2017-10-12 18:18:04,117.211,39.165,0.0,211.0,1507803484.0
21,1.0,901530.0,2017-10-12 18:18:37,117.213,39.165,0.0,76.23076923076918,1507803517.1304348
22,1.0,901530.0,2017-10-12 18:20:04,117.21799999999999,39.1653,0.0,86.86956521739131,1507803604.0
23,1.0,901530.0,2017-10-12 18:22:54,117.22,39.1671,0.0,170.0,1507803774.0
24,1.0,901530.0,2017-10-12 18:25:55,117.215,39.1698,0.0,181.0,1507803955.0
25,1.0,901530.0,2017-10-12 18:27:15,117.21799999999999,39.1728,0.0,80.0,1507804035.0
26,1.0,901530.0,2017-10-12 18:28:11,117.221,39.1743,0.0,74.66666666666664,1507804091.0
27,1.0,901530.0,2017-10-12 18:29:31,117.225,39.1764,0.0,80.0,1507804171.0
29,1.0,901530.0,2017-10-12 18:30:46,117.23100000000001,39.175,0.0,70.11111111111117,1507804246.0952382
28,1.0,901530.0,2017-10-12 18:30:52,117.23,39.1774,0.0,81.0,1507804252.0
30,1.0,901530.0,2017-10-12 18:32:22,117.23299999999999,39.173,0.0,95.90476190476188,1507804342.0
31,1.0,901530.0,2017-10-12 18:33:52,117.234,39.1722,0.0,90.0,1507804432.0
2,1.0,901530.0,2017-10-13 05:59:06,117.199,39.1258,0.0,175.14893617021278,1507845546.0
3,1.0,901530.0,2017-10-13 06:01:53,117.195,39.1224,0.0,167.0,1507845713.0
4,1.0,901530.0,2017-10-13 06:04:04,117.19200000000001,39.1209,0.0,131.0,1507845844.0
5,1.0,901530.0,2017-10-13 06:05:42,117.18700000000001,39.1229,0.0,98.0,1507845942.0
6,1.0,901530.0,2017-10-13 06:08:21,117.178,39.1252,0.0,159.0,1507846101.0
7,1.0,901530.0,2017-10-13 06:10:28,117.18,39.1288,0.0,127.0,1507846228.0
8,1.0,901530.0,2017-10-13 06:11:18,117.18299999999999,39.1296,0.0,74.0,1507846278.0
9,1.0,901530.0,2017-10-13 06:12:42,117.186,39.1329,0.0,84.0,1507846362.0
10,1.0,901530.0,2017-10-13 06:13:07,117.186,39.1347,0.0,88.34146341463415,1507846387.0
11,1.0,901530.0,2017-10-13 06:15:12,117.181,39.135999999999996,0.0,125.0,1507846512.0
12,1.0,901530.0,2017-10-13 06:16:42,117.18,39.1394,0.0,90.0,1507846602.0
13,1.0,901530.0,2017-10-13 06:17:11,117.18,39.1422,0.0,87.55319148936171,1507846631.6571429
14,1.0,901530.0,2017-10-13 06:18:32,117.18299999999999,39.1431,0.0,80.34285714285714,1507846712.0
15,1.0,901530.0,2017-10-13 06:21:11,117.189,39.152,0.0,159.0,1507846871.0
16,1.0,901530.0,2017-10-13 06:23:51,117.193,39.1557,0.0,160.0,1507847031.0
17,1.0,901530.0,2017-10-13 06:24:25,117.195,39.1573,0.0,75.85714285714286,1507847065.0
18,1.0,901530.0,2017-10-13 06:25:35,117.196,39.1591,0.0,70.0,1507847135.0
19,1.0,901530.0,2017-10-13 06:28:21,117.2,39.163000000000004,0.0,166.0,1507847301.0
21,1.0,901530.0,2017-10-13 06:30:02,117.213,39.165,0.0,76.23076923076923,1507847402.1304348
20,1.0,901530.0,2017-10-13 06:30:07,117.211,39.1651,0.0,106.0,1507847407.0
22,1.0,901530.0,2017-10-13 06:31:29,117.21799999999999,39.1653,0.0,86.8695652173913,1507847489.0
23,1.0,901530.0,2017-10-13 06:33:03,117.22,39.1671,0.0,94.0,1507847583.0
24,1.0,901530.0,2017-10-13 06:34:43,117.21600000000001,39.1701,0.0,100.0,1507847683.0
25,1.0,901530.0,2017-10-13 06:34:50,117.21799999999999,39.1729,0.0,77.5909090909091,1507847690.3333333
26,1.0,901530.0,2017-10-13 06:36:05,117.221,39.1743,0.0,74.66666666666667,1507847765.0
28,1.0,901530.0,2017-10-13 06:36:59,117.2295,39.1774,0.0,78.85185185185185,1507847819.984127
27,1.0,901530.0,2017-10-13 06:37:16,117.225,39.1767,0.0,71.0,1507847836.0
29,1.0,901530.0,2017-10-13 06:38:10,117.23100000000001,39.175,0.0,70.11111111111111,1507847890.0952382
30,1.0,901530.0,2017-10-13 06:39:46,117.23299999999999,39.173,0.0,95.9047619047619,1507847986.0
31,1.0,901530.0,2017-10-13 06:41:56,117.234,39.1725,0.0,130.0,1507848116.0
2,1.0,901530.0,2017-10-13 10:02:55,117.199,39.1258,0.0,110.0,1507860175.0
3,1.0,901530.0,2017-10-13 10:05:05,117.195,39.1225,0.0,130.0,1507860305.0
4,1.0,901530.0,2017-10-13 10:07:19,117.19200000000001,39.1207,0.0,134.0,1507860439.0
5,1.0,901530.0,2017-10-13 10:09:39,117.186,39.1228,0.0,140.0,1507860579.0
6,1.0,901530.0,2017-10-13 10:14:29,117.178,39.1252,0.0,290.0,1507860869.0
7,1.0,901530.0,2017-10-13 10:17:06,117.18,39.1288,0.0,157.0,1507861026.0
8,1.0,901530.0,2017-10-13 10:17:52,117.18299999999999,39.1296,0.0,74.0,1507861072.0
9,1.0,901530.0,2017-10-13 10:20:27,117.186,39.1328,0.0,155.0,1507861227.0
10,1.0,901530.0,2017-10-13 10:21:43,117.186,39.1349,0.0,76.0,1507861303.0
11,1.0,901530.0,2017-10-13 10:24:47,117.181,39.1359,0.0,184.0,1507861487.0
12,1.0,901530.0,2017-10-13 10:27:37,117.18,39.1395,0.0,170.0,1507861657.0
13,1.0,901530.0,2017-10-13 10:28:16,117.18,39.1422,0.0,87.55319148936171,1507861696.6571429
14,1.0,901530.0,2017-10-13 10:29:37,117.18299999999999,39.1431,0.0,80.34285714285714,1507861777.0
15,1.0,901530.0,2017-10-13 10:32:52,117.189,39.1519,0.0,195.0,1507861972.0
16,1.0,901530.0,2017-10-13 10:36:32,117.19200000000001,39.1553,0.0,220.0,1507862192.0
17,1.0,901530.0,2017-10-13 10:38:00,117.195,39.1575,0.0,88.0,1507862280.0
18,1.0,901530.0,2017-10-13 10:39:50,117.197,39.1592,0.0,110.0,1507862390.0
19,1.0,901530.0,2017-10-13 10:41:53,117.2,39.1626,0.0,123.0,1507862513.0
20,1.0,901530.0,2017-10-13 10:45:54,117.211,39.165,0.0,241.0,1507862754.0
21,1.0,901530.0,2017-10-13 10:47:14,117.214,39.165,0.0,80.0,1507862834.0
22,1.0,901530.0,2017-10-13 10:48:24,117.21799999999999,39.1653,0.0,70.0,1507862904.0
23,1.0,901530.0,2017-10-13 10:50:25,117.22,39.167,0.0,121.0,1507863025.0
24,1.0,901530.0,2017-10-13 10:53:15,117.215,39.1698,0.0,170.0,1507863195.0
25,1.0,901530.0,2017-10-13 10:54:45,117.21799999999999,39.1728,0.0,90.0,1507863285.0
26,1.0,901530.0,2017-10-13 10:56:05,117.221,39.1742,0.0,80.0,1507863365.0
27,1.0,901530.0,2017-10-13 10:58:15,117.225,39.1767,0.0,130.0,1507863495.0
28,1.0,901530.0,2017-10-13 10:59:35,117.229,39.1774,0.0,80.0,1507863575.0
29,1.0,901530.0,2017-10-13 10:59:49,117.23100000000001,39.175,0.0,70.11111111111111,1507863589.0952382
30,1.0,901530.0,2017-10-13 11:01:25,117.23299999999999,39.173,0.0,95.90476190476191,1507863685.0
31,1.0,901530.0,2017-10-13 11:03:36,117.234,39.1722,0.0,131.0,1507863816.0
2,1.0,901530.0,2017-10-13 12:23:31,117.199,39.1258,0.0,175.14893617021278,1507868611.0
3,1.0,901530.0,2017-10-13 12:24:52,117.195,39.1226,0.0,81.0,1507868692.0
4,1.0,901530.0,2017-10-13 12:26:42,117.19200000000001,39.1204,0.0,110.0,1507868802.0
5,1.0,901530.0,2017-10-13 12:28:30,117.186,39.1228,0.0,108.0,1507868910.0
6,1.0,901530.0,2017-10-13 12:32:00,117.177,39.1251,0.0,210.0,1507869120.0
7,1.0,901530.0,2017-10-13 12:33:59,117.179,39.129,0.0,119.0,1507869239.0
8,1.0,901530.0,2017-10-13 12:34:50,117.18299999999999,39.1296,0.0,74.0,1507869290.0
9,1.0,901530.0,2017-10-13 12:38:10,117.186,39.1328,0.0,200.0,1507869490.0
10,1.0,901530.0,2017-10-13 12:39:40,117.185,39.1348,0.0,90.0,1507869580.0
11,1.0,901530.0,2017-10-13 12:41:07,117.181,39.1359,0.0,140.86764705882354,1507869667.1186574
12,1.0,901530.0,2017-10-13 12:43:23,117.18,39.1394,0.0,135.98529411764707,1507869803.1039515
13,1.0,901530.0,2017-10-13 12:44:50,117.18,39.1422,0.0,87.55319148936171,1507869890.6571429
14,1.0,901530.0,2017-10-13 12:46:11,117.18299999999999,39.1431,0.0,80.34285714285714,1507869971.0
15,1.0,901530.0,2017-10-13 12:50:34,117.189,39.1517,0.0,263.0,1507870234.0
16,1.0,901530.0,2017-10-13 12:52:34,117.189,39.1519,0.0,120.0,1507870354.0
17,1.0,901530.0,2017-10-13 12:53:04,117.195,39.1573,0.0,75.85714285714286,1507870384.0
18,1.0,901530.0,2017-10-13 12:54:14,117.197,39.1594,0.0,70.0,1507870454.0
19,1.0,901530.0,2017-10-13 12:56:44,117.2,39.163000000000004,0.0,150.0,1507870604.0
20,1.0,901530.0,2017-10-13 12:58:57,117.211,39.1649,0.0,133.0,1507870737.0
21,1.0,901530.0,2017-10-13 12:59:20,117.213,39.165,0.0,76.23076923076924,1507870760.1304348
22,1.0,901530.0,2017-10-13 13:00:47,117.21799999999999,39.1653,0.0,86.8695652173913,1507870847.0
23,1.0,901530.0,2017-10-13 13:03:13,117.219,39.167,0.0,146.0,1507870993.0
24,1.0,901530.0,2017-10-13 13:05:13,117.215,39.1697,0.0,120.0,1507871113.0
25,1.0,901530.0,2017-10-13 13:05:57,117.21799999999999,39.1729,0.0,77.5909090909091,1507871157.0
27,1.0,901530.0,2017-10-13 13:08:07,117.225,39.1766,0.0,95.22727272727273,1507871287.037037
26,1.0,901530.0,2017-10-13 13:08:36,117.219,39.1734,0.0,159.0,1507871316.0
28,1.0,901530.0,2017-10-13 13:09:25,117.2295,39.1774,0.0,78.85185185185186,1507871365.8888888
29,1.0,901530.0,2017-10-13 13:10:36,117.23100000000001,39.175,0.0,70.1111111111111,1507871436.0
30,1.0,901530.0,2017-10-13 13:11:46,117.23299999999999,39.1729,0.0,70.0,1507871506.0
31,1.0,901530.0,2017-10-13 13:13:06,117.234,39.1725,0.0,80.0,1507871586.0
2,1.0,901530.0,2017-10-13 14:17:21,117.199,39.1258,0.0,80.0,1507875441.0
3,1.0,901530.0,2017-10-13 14:19:31,117.195,39.1226,0.0,130.0,1507875571.0
4,1.0,901530.0,2017-10-13 14:22:11,117.19200000000001,39.1208,0.0,160.0,1507875731.0
5,1.0,901530.0,2017-10-13 14:26:11,117.186,39.1229,0.0,240.0,1507875971.0
6,1.0,901530.0,2017-10-13 14:29:48,117.178,39.1253,0.0,217.0,1507876188.0
7,1.0,901530.0,2017-10-13 14:32:28,117.18,39.1287,0.0,160.0,1507876348.0
8,1.0,901530.0,2017-10-13 14:33:19,117.18299999999999,39.1296,0.0,74.0,1507876399.0
9,1.0,901530.0,2017-10-13 14:35:09,117.186,39.1329,0.0,110.0,1507876509.0
10,1.0,901530.0,2017-10-13 14:35:45,117.186,39.1347,0.0,88.34146341463415,1507876545.0
11,1.0,901530.0,2017-10-13 14:38:36,117.182,39.135999999999996,0.0,171.0,1507876716.0
12,1.0,901530.0,2017-10-13 14:41:06,117.18,39.1394,0.0,150.0,1507876866.0
13,1.0,901530.0,2017-10-13 14:42:13,117.18,39.1425,0.0,67.0,1507876933.0
14,1.0,901530.0,2017-10-13 14:43:06,117.18299999999999,39.1431,0.0,80.34285714285714,1507876986.0
15,1.0,901530.0,2017-10-13 14:46:54,117.189,39.1516,0.0,228.0,1507877214.0
16,1.0,901530.0,2017-10-13 14:50:05,117.193,39.1557,0.0,191.0,1507877405.0
17,1.0,901530.0,2017-10-13 14:50:55,117.195,39.1573,0.0,75.85714285714286,1507877455.0
18,1.0,901530.0,2017-10-13 14:52:15,117.196,39.1591,0.0,80.0,1507877535.0
19,1.0,901530.0,2017-10-13 14:54:15,117.2,39.1627,0.0,120.0,1507877655.0
20,1.0,901530.0,2017-10-13 14:57:14,117.211,39.1651,0.0,179.0,1507877834.0
21,1.0,901530.0,2017-10-13 14:58:14,117.213,39.165,0.0,76.23076923076924,1507877894.0
22,1.0,901530.0,2017-10-13 14:59:35,117.21799999999999,39.1653,0.0,81.0,1507877975.0
23,1.0,901530.0,2017-10-13 15:01:07,117.22,39.167,0.0,92.0,1507878067.0
24,1.0,901530.0,2017-10-13 15:03:37,117.21600000000001,39.1699,0.0,150.0,1507878217.0
25,1.0,901530.0,2017-10-13 15:04:07,117.21799999999999,39.1729,0.0,77.5909090909091,1507878247.3333333
26,1.0,901530.0,2017-10-13 15:05:22,117.221,39.1743,0.0,74.66666666666667,1507878322.0
27,1.0,901530.0,2017-10-13 15:06:52,117.22399999999999,39.1765,0.0,90.0,1507878412.0
29,1.0,901530.0,2017-10-13 15:08:16,117.23100000000001,39.175,0.0,70.1111111111111,1507878496.0952382
28,1.0,901530.0,2017-10-13 15:08:22,117.229,39.1776,0.0,90.0,1507878502.0
30,1.0,901530.0,2017-10-13 15:09:52,117.23299999999999,39.173,0.0,95.90476190476191,1507878592.0
31,1.0,901530.0,2017-10-13 15:12:32,117.234,39.1723,0.0,160.0,1507878752.0
2,1.0,901530.0,2017-10-13 17:02:38,117.199,39.1258,0.0,80.0,1507885358.0
3,1.0,901530.0,2017-10-13 17:12:48,117.196,39.1224,0.0,610.0,1507885968.0
