O_LINENO,O_TERMINALNO,O_TIME,O_LONGITUDE,O_LATITUDE,O_UP,sub_time_stamp,stationno
1,901530,2017-10-09 15:49:19,117.229,39.1775,0,80.0,28
1,901530,2017-10-09 15:51:29,117.233,39.173,0,70.0,30
1,901530,2017-10-09 15:52:49,117.234,39.1723,0,80.0,31
1,901530,2017-10-09 17:07:38,117.195,39.1225,0,490.0,3
1,901530,2017-10-09 17:16:38,117.192,39.1205,0,540.0,4
1,901530,2017-10-09 17:20:03,117.187,39.1224,0,205.0,5
1,901530,2017-10-09 17:25:09,117.178,39.125,0,306.0,6
1,901530,2017-10-09 17:28:29,117.179,39.1288,0,200.0,7
1,901530,2017-10-09 17:32:29,117.186,39.1328,0,180.0,9
1,901530,2017-10-09 17:33:39,117.186,39.1348,0,70.0,10
1,901530,2017-10-09 17:35:09,117.181,39.1356,0,90.0,11
1,901530,2017-10-09 17:37:19,117.18,39.1393,0,130.0,12
1,901530,2017-10-09 17:38:39,117.18,39.1424,0,80.0,13
1,901530,2017-10-09 17:39:49,117.182,39.1431,0,70.0,14
1,901530,2017-10-09 17:43:39,117.189,39.1517,0,230.0,15
1,901530,2017-10-09 17:49:09,117.192,39.1553,0,330.0,16
1,901530,2017-10-09 17:50:19,117.195,39.1575,0,70.0,17
1,901530,2017-10-09 17:51:49,117.197,39.1595,0,90.0,18
1,901530,2017-10-09 17:55:49,117.2,39.1627,0,240.0,19
1,901530,2017-10-09 18:00:48,117.211,39.165,0,299.0,20
1,901530,2017-10-09 18:02:58,117.213,39.165,0,130.0,21
1,901530,2017-10-09 18:05:08,117.218,39.1653,0,130.0,22
1,901530,2017-10-09 18:08:38,117.22,39.1669,0,210.0,23
1,901530,2017-10-09 18:12:08,117.215,39.1698,0,210.0,24
1,901530,2017-10-09 18:13:58,117.219,39.1732,0,110.0,25
1,901530,2017-10-09 18:15:08,117.221,39.1744,0,70.0,26
1,901530,2017-10-09 18:17:18,117.225,39.1765,0,130.0,27
1,901530,2017-10-09 18:18:48,117.229,39.1775,0,90.0,28
1,901530,2017-10-09 18:19:58,117.231,39.1753,0,70.0,29
1,901530,2017-10-09 18:21:08,117.233,39.173,0,70.0,30
1,901530,2017-10-09 18:39:06,117.234,39.1724,0,1078.0,31
1,901530,2017-10-17 06:03:57,117.192,39.1207,0,79.0,4
1,901530,2017-10-17 06:05:25,117.186,39.12300000000001,0,88.0,5
1,901530,2017-10-17 06:08:03,117.178,39.1254,0,158.0,6
1,901530,2017-10-17 06:11:27,117.186,39.1325,0,104.0,9
1,901530,2017-10-17 06:12:58,117.186,39.1346,0,91.0,10
1,901530,2017-10-17 06:15:19,117.18,39.1397,0,91.0,12
1,901530,2017-10-17 06:19:08,117.189,39.1515,0,133.0,15
1,901530,2017-10-17 06:21:08,117.192,39.1555,0,120.0,16
1,901530,2017-10-17 06:23:08,117.196,39.1592,0,70.0,18
1,901530,2017-10-17 06:24:21,117.2,39.1629,0,73.0,19
1,901530,2017-10-17 06:26:41,117.211,39.165,0,140.0,20
1,901530,2017-10-17 06:29:31,117.22,39.1671,0,90.0,23
1,901530,2017-10-17 06:31:11,117.215,39.1698,0,100.0,24
1,901530,2017-10-17 06:33:42,117.225,39.1766,0,70.0,27
1,901530,2017-10-17 06:49:52,117.234,39.1724,0,840.0,31
1,901530,2017-10-17 08:10:53,117.199,39.1257,0,100.0,2
1,901530,2017-10-17 08:12:36,117.195,39.1225,0,103.0,3
1,901530,2017-10-17 08:14:37,117.192,39.1205,0,121.0,4
1,901530,2017-10-17 08:16:18,117.186,39.1229,0,101.0,5
1,901530,2017-10-17 08:24:39,117.177,39.1251,0,501.0,6
1,901530,2017-10-17 08:26:28,117.179,39.1287,0,109.0,7
1,901530,2017-10-17 08:30:48,117.186,39.1329,0,200.0,9
1,901530,2017-10-17 08:32:16,117.185,39.1349,0,88.0,10
1,901530,2017-10-17 08:33:56,117.181,39.1359,0,100.0,11
1,901530,2017-10-17 08:36:06,117.18,39.1395,0,130.0,12
1,901530,2017-10-17 08:37:46,117.18,39.1425,0,100.0,13
1,901530,2017-10-17 08:42:37,117.189,39.1521,0,251.0,15
1,901530,2017-10-17 08:45:27,117.192,39.1554,0,170.0,16
1,901530,2017-10-17 08:46:30,117.195,39.1576,0,63.0,17
1,901530,2017-10-17 08:50:01,117.2,39.1628,0,151.0,19
1,901530,2017-10-17 08:53:12,117.211,39.165,0,191.0,20
1,901530,2017-10-17 08:56:43,117.22,39.1671,0,101.0,23
1,901530,2017-10-17 08:58:23,117.216,39.17,0,100.0,24
1,901530,2017-10-17 09:02:25,117.222,39.1752,0,140.0,27
1,901530,2017-10-17 09:03:45,117.222,39.1752,0,80.0,28
1,901530,2017-10-17 09:13:55,117.222,39.1752,0,570.0,30
1,901530,2017-10-17 10:15:26,117.199,39.1257,0,160.0,2
1,901530,2017-10-17 10:32:53,117.178,39.1245,0,739.0,6
1,901530,2017-10-17 10:34:13,0.0,0.0,0,80.0,7
1,901530,2017-10-17 10:36:48,0.0,0.0,0,115.0,9
1,901530,2017-10-17 10:38:18,0.0,0.0,0,90.0,10
1,901530,2017-10-17 10:41:19,0.0,0.0,0,181.0,11
1,901530,2017-10-17 10:43:48,117.18,39.1398,0,149.0,12
1,901530,2017-10-17 10:45:48,117.183,39.1431,0,70.0,14
1,901530,2017-10-17 10:49:11,117.189,39.1515,0,203.0,15
1,901530,2017-10-17 10:52:01,117.193,39.1555,0,170.0,16
1,901530,2017-10-17 10:53:11,117.194,39.1572,0,70.0,17
1,901530,2017-10-17 10:55:21,117.196,39.1592,0,130.0,18
1,901530,2017-10-17 10:58:11,117.2,39.1627,0,170.0,19
1,901530,2017-10-17 11:01:58,117.211,39.1649,0,227.0,20
1,901530,2017-10-17 11:03:08,117.213,39.165,0,70.0,21
1,901530,2017-10-17 11:05:45,117.22,39.167,0,110.0,23
1,901530,2017-10-17 11:09:15,117.215,39.1698,0,210.0,24
1,901530,2017-10-17 11:11:57,117.225,39.1767,0,61.0,27
1,901530,2017-10-17 11:16:14,117.234,39.1723,0,80.0,31
1,901530,2017-10-17 12:41:30,117.199,39.1256,0,80.0,2
1,901530,2017-10-17 12:42:52,117.195,39.1223,0,82.0,3
1,901530,2017-10-17 12:45:02,117.192,39.1207,0,130.0,4
1,901530,2017-10-17 12:47:42,117.187,39.12300000000001,0,160.0,5
1,901530,2017-10-17 12:50:42,117.178,39.1253,0,180.0,6
1,901530,2017-10-17 12:53:02,117.179,39.1288,0,140.0,7
1,901530,2017-10-17 12:56:12,117.186,39.1328,0,130.0,9
1,901530,2017-10-17 12:57:42,117.185,39.1348,0,90.0,10
1,901530,2017-10-17 12:59:03,117.181,39.1354,0,81.0,11
1,901530,2017-10-17 13:00:44,117.18,39.1397,0,101.0,12
1,901530,2017-10-17 13:01:53,117.179,39.142,0,69.0,13
1,901530,2017-10-17 13:07:52,117.189,39.1517,0,309.0,15
1,901530,2017-10-17 13:10:32,117.192,39.1553,0,160.0,16
1,901530,2017-10-17 13:11:33,117.194,39.1573,0,61.0,17
1,901530,2017-10-17 13:13:03,117.197,39.1592,0,90.0,18
1,901530,2017-10-17 13:15:49,117.2,39.1627,0,166.0,19
1,901530,2017-10-17 13:18:39,0.0,0.0,0,170.0,20
1,901530,2017-10-17 13:21:12,117.22,39.1669,0,95.0,23
1,901530,2017-10-17 13:23:42,117.216,39.1704,0,150.0,24
1,901530,2017-10-17 14:39:24,117.199,39.1259,0,61.0,2
1,901530,2017-10-17 14:41:34,117.195,39.1224,0,130.0,3
1,901530,2017-10-17 14:43:43,117.192,39.1206,0,129.0,4
1,901530,2017-10-17 14:47:59,117.187,39.1227,0,256.0,5
1,901530,2017-10-17 14:51:20,117.178,39.1251,0,201.0,6
1,901530,2017-10-17 14:53:36,117.18,39.1287,0,136.0,7
1,901530,2017-10-17 14:56:18,117.186,39.1324,0,120.0,9
1,901530,2017-10-17 14:59:47,117.181,39.1359,0,165.0,11
1,901530,2017-10-17 15:02:37,117.18,39.1395,0,170.0,12
1,901530,2017-10-17 15:03:47,117.18,39.1422,0,70.0,13
1,901530,2017-10-17 15:04:57,117.183,39.1431,0,70.0,14
1,901530,2017-10-17 15:07:52,117.189,39.1515,0,175.0,15
1,901530,2017-10-17 15:10:35,117.192,39.1552,0,163.0,16
1,901530,2017-10-17 15:12:05,117.195,39.1574,0,90.0,17
1,901530,2017-10-17 15:13:26,117.197,39.1594,0,81.0,18
1,901530,2017-10-17 15:15:45,117.2,39.1628,0,139.0,19
1,901530,2017-10-17 15:18:12,117.211,39.165,0,147.0,20
1,901530,2017-10-17 15:21:33,117.22,39.1671,0,100.0,23
1,901530,2017-10-17 15:23:53,117.216,39.1699,0,140.0,24
1,901530,2017-10-17 15:25:13,117.219,39.1732,0,80.0,25
1,901530,2017-10-17 15:27:33,117.225,39.1768,0,90.0,27
1,901530,2017-10-17 15:30:33,117.233,39.1727,0,69.0,30
1,901530,2017-10-17 15:45:34,117.234,39.1725,0,901.0,31
1,901530,2017-10-17 16:55:00,117.199,39.1257,0,90.0,2
1,901530,2017-10-17 16:56:29,117.195,39.1225,0,89.0,3
1,901530,2017-10-17 16:58:40,117.192,39.1206,0,131.0,4
1,901530,2017-10-17 17:02:51,117.187,39.1223,0,251.0,5
1,901530,2017-10-17 17:06:21,117.182,39.1243,0,210.0,6
1,901530,2017-10-17 17:09:36,117.179,39.1288,0,195.0,7
1,901530,2017-10-17 17:11:47,117.186,39.1327,0,95.0,9
1,901530,2017-10-17 17:13:07,117.186,39.1345,0,80.0,10
1,901530,2017-10-17 17:15:47,117.18,39.1356,0,160.0,11
1,901530,2017-10-17 17:17:47,117.18,39.1394,0,120.0,12
1,901530,2017-10-17 17:19:27,117.181,39.1425,0,100.0,13
1,901530,2017-10-17 17:25:02,117.189,39.1521,0,285.0,15
1,901530,2017-10-17 17:26:52,117.193,39.1553,0,110.0,16
1,901530,2017-10-17 17:28:02,117.195,39.1573,0,70.0,17
1,901530,2017-10-17 17:29:21,117.197,39.1592,0,79.0,18
1,901530,2017-10-17 17:32:01,117.2,39.1628,0,160.0,19
1,901530,2017-10-17 17:35:04,117.211,39.165,0,183.0,20
1,901530,2017-10-17 17:37:34,117.217,39.1652,0,90.0,22
1,901530,2017-10-17 17:39:45,117.22,39.1672,0,131.0,23
1,901530,2017-10-17 17:42:04,117.216,39.1697,0,139.0,24
1,901530,2017-10-17 17:43:19,117.218,39.1728,0,75.0,25
1,901530,2017-10-17 17:44:24,117.221,39.174,0,65.0,26
1,901530,2017-10-17 17:45:59,117.225,39.1765,0,95.0,27
1,901530,2017-10-17 17:47:29,117.23,39.1777,0,90.0,28
1,901530,2017-10-17 17:48:39,117.232,39.1749,0,70.0,29
1,901530,2017-10-17 18:18:06,117.234,39.1729,0,1717.0,31
1,901530,2017-10-23 06:06:47,117.195,39.1222,0,90.0,3
1,901530,2017-10-23 06:08:10,117.192,39.1207,0,83.0,4
1,901530,2017-10-23 06:10:10,117.187,39.1228,0,120.0,5
1,901530,2017-10-23 06:12:48,117.178,39.1253,0,158.0,6
1,901530,2017-10-23 06:14:56,117.179,39.1288,0,128.0,7
1,901530,2017-10-23 06:17:23,117.187,39.1323,0,104.0,9
1,901530,2017-10-23 06:20:36,117.18,39.1396,0,90.0,12
1,901530,2017-10-23 06:21:45,117.18,39.1422,0,69.0,13
1,901530,2017-10-23 06:25:15,117.189,39.1515,0,169.0,15
1,901530,2017-10-23 06:27:55,117.193,39.1557,0,160.0,16
1,901530,2017-10-23 06:31:16,117.2,39.1627,0,103.0,19
1,901530,2017-10-23 06:33:45,117.211,39.165,0,149.0,20
1,901530,2017-10-23 06:37:05,117.22,39.167,0,100.0,23
1,901530,2017-10-23 06:39:05,117.215,39.1698,0,120.0,24
1,901530,2017-10-23 06:41:43,117.225,39.1764,0,70.0,27
1,901530,2017-10-23 06:42:52,117.229,39.1775,0,69.0,28
1,901530,2017-10-23 06:45:53,117.234,39.1726,0,90.0,31
1,901530,2017-10-23 08:14:33,117.199,39.126,0,140.0,2
1,901530,2017-10-23 08:16:30,117.195,39.1222,0,117.0,3
1,901530,2017-10-23 08:18:08,117.192,39.1207,0,98.0,4
1,901530,2017-10-23 08:20:18,117.187,39.1229,0,130.0,5
1,901530,2017-10-23 08:24:39,117.178,39.1251,0,261.0,6
1,901530,2017-10-23 08:26:09,117.179,39.1286,0,90.0,7
1,901530,2017-10-23 08:30:27,117.186,39.1327,0,203.0,9
1,901530,2017-10-23 08:32:16,117.182,39.136,0,70.0,11
1,901530,2017-10-23 08:34:56,117.18,39.1394,0,160.0,12
1,901530,2017-10-23 08:36:06,117.18,39.1422,0,70.0,13
1,901530,2017-10-23 08:40:40,117.189,39.1514,0,214.0,15
1,901530,2017-10-23 08:42:30,117.192,39.1554,0,110.0,16
1,901530,2017-10-23 08:43:40,117.194,39.1573,0,70.0,17
1,901530,2017-10-23 08:45:20,117.196,39.1591,0,100.0,18
1,901530,2017-10-23 08:47:50,117.2,39.1628,0,150.0,19
1,901530,2017-10-23 08:50:12,117.211,39.165,0,142.0,20
1,901530,2017-10-23 08:52:40,117.218,39.1653,0,99.0,22
1,901530,2017-10-23 08:54:21,117.22,39.167,0,101.0,23
1,901530,2017-10-23 08:56:31,117.216,39.17,0,130.0,24
1,901530,2017-10-23 08:58:28,117.221,39.1744,0,71.0,26
1,901530,2017-10-23 09:00:08,117.225,39.1767,0,100.0,27
1,901530,2017-10-23 09:01:28,117.229,39.1775,0,80.0,28
1,901530,2017-10-23 09:10:48,117.234,39.1721,0,450.0,31
1,901530,2017-10-23 10:16:44,117.19,39.1182,0,102.0,4
1,901530,2017-10-23 10:19:07,117.183,39.1194,0,143.0,5
1,901530,2017-10-23 10:22:56,117.176,39.1229,0,229.0,6
1,901530,2017-10-23 10:25:27,117.178,39.1266,0,151.0,7
1,901530,2017-10-23 10:34:59,117.178,39.141,0,90.0,13
1,901530,2017-10-23 10:39:26,117.189,39.1515,0,209.0,15
1,901530,2017-10-23 10:41:17,117.193,39.1554,0,111.0,16
1,901530,2017-10-23 10:45:07,117.196,39.1591,0,170.0,18
1,901530,2017-10-23 10:48:06,117.2,39.1627,0,179.0,19
1,901530,2017-10-23 10:51:50,117.208,39.1644,0,224.0,20
1,901530,2017-10-23 10:54:11,117.208,39.1644,0,85.0,22
1,901530,2017-10-23 10:55:45,117.208,39.1644,0,94.0,23
1,901530,2017-10-23 10:58:15,117.208,39.1644,0,150.0,24
1,901530,2017-10-23 11:03:02,117.229,39.1775,0,81.0,28
1,901530,2017-10-23 11:10:02,117.234,39.1716,0,310.0,31
1,901530,2017-10-23 12:37:26,0.0,0.0,0,120.0,4
1,901530,2017-10-23 12:40:26,0.0,0.0,0,180.0,5
1,901530,2017-10-23 12:43:16,0.0,0.0,0,170.0,6
1,901530,2017-10-23 12:45:16,117.177,39.1274,0,120.0,7
1,901530,2017-10-23 12:46:26,0.0,0.0,0,70.0,8
1,901530,2017-10-23 12:48:25,0.0,0.0,0,119.0,9
1,901530,2017-10-23 12:49:46,0.0,0.0,0,81.0,10
1,901530,2017-10-23 12:52:16,0.0,0.0,0,150.0,11
1,901530,2017-10-23 12:54:56,117.181,39.1396,0,160.0,12
1,901530,2017-10-23 12:56:56,117.184,39.1445,0,70.0,14
1,901530,2017-10-23 13:02:21,117.193,39.1526,0,325.0,15
1,901530,2017-10-23 13:05:31,117.196,39.1568,0,190.0,16
1,901530,2017-10-23 13:08:51,117.203,39.1632,0,97.0,19
1,901530,2017-10-23 13:11:21,117.203,39.1632,0,150.0,20
1,901530,2017-10-23 14:26:27,117.199,39.1259,0,110.0,2
1,901530,2017-10-23 15:04:21,0.0,0.0,0,190.0,19
1,901530,2017-10-23 15:07:06,0.0,0.0,0,165.0,20
1,901530,2017-10-23 15:08:57,0.0,0.0,0,70.0,22
1,901530,2017-10-23 15:10:17,0.0,0.0,0,80.0,23
1,901530,2017-10-23 15:12:47,0.0,0.0,0,150.0,24
1,901530,2017-10-23 15:14:47,0.0,0.0,0,70.0,26
1,901530,2017-10-23 15:16:07,0.0,0.0,0,80.0,27
1,901530,2017-10-23 15:17:37,117.229,39.1773,0,90.0,28
1,901530,2017-10-23 15:23:27,0.0,0.0,0,260.0,31
1,901530,2017-10-23 16:50:22,117.199,39.1258,0,80.0,2
1,901530,2017-10-23 16:52:32,117.195,39.1225,0,130.0,3
1,901530,2017-10-23 16:55:17,117.192,39.1206,0,165.0,4
1,901530,2017-10-23 16:57:47,117.187,39.1229,0,150.0,5
1,901530,2017-10-23 17:02:52,117.178,39.1253,0,305.0,6
1,901530,2017-10-23 17:05:52,117.179,39.1288,0,180.0,7
1,901530,2017-10-23 17:09:02,117.186,39.1326,0,130.0,9
1,901530,2017-10-23 17:10:32,117.186,39.1349,0,90.0,10
1,901530,2017-10-23 17:11:52,117.182,39.1359,0,80.0,11
1,901530,2017-10-23 17:14:02,117.18,39.1393,0,130.0,12
1,901530,2017-10-23 17:15:22,117.18,39.1425,0,80.0,13
1,901530,2017-10-23 17:16:32,117.183,39.1432,0,70.0,14
1,901530,2017-10-23 17:21:23,117.189,39.1516,0,291.0,15
1,901530,2017-10-23 17:25:12,117.192,39.1554,0,229.0,16
1,901530,2017-10-23 17:26:13,117.195,39.1576,0,61.0,17
1,901530,2017-10-23 17:27:33,117.197,39.1592,0,80.0,18
1,901530,2017-10-23 17:31:33,117.2,39.1628,0,240.0,19
1,901530,2017-10-23 17:34:58,117.211,39.1652,0,205.0,20
1,901530,2017-10-23 17:38:17,117.22,39.167,0,102.0,23
1,901530,2017-10-23 17:40:57,117.216,39.1699,0,160.0,24
1,901530,2017-10-23 17:42:26,117.218,39.1727,0,89.0,25
1,901530,2017-10-23 17:44:47,117.224,39.1764,0,90.0,27
1,901530,2017-10-23 17:46:17,117.229,39.1774,0,90.0,28
1,901530,2017-10-23 18:07:38,117.233,39.1725,0,1171.0,31
